problem,definition,episodes,N,f1,f1_over_N,distinct_answers,freeze_eligible,frozen_at
run4,best_b,528,527,0,0.0,5,False,
run4,best_a,529,528,3,0.005681818181818182,5,False,
run4,best_b,529,528,0,0.0,5,False,
run4,best_a,530,529,3,0.005671077504725898,5,False,
run4,best_b,530,529,0,0.0,5,False,
run4,best_a,531,530,3,0.005660377358490566,5,False,
run4,best_b,531,530,0,0.0,5,False,
run4,best_a,532,531,3,0.005649717514124294,5,False,
run4,best_b,532,531,0,0.0,5,False,
run4,best_a,533,532,3,0.005639097744360902,5,False,
run4,best_b,533,532,0,0.0,5,False,
run4,best_a,534,533,3,0.005628517823639775,5,False,
run4,best_b,534,533,0,0.0,5,False,
run4,best_a,535,534,3,0.0056179775280898875,5,False,
run4,best_b,535,534,0,0.0,5,False,
run4,best_a,536,535,3,0.005607476635514018,5,False,
run4,best_b,536,535,0,0.0,5,False,
run4,best_a,537,536,3,0.005597014925373134,5,False,
run4,best_b,537,536,0,0.0,5,False,
run4,best_a,538,537,3,0.00558659217877095,5,False,
run4,best_b,538,537,0,0.0,5,False,
run4,best_a,539,538,3,0.0055762081784386614,5,False,
run4,best_b,539,538,0,0.0,5,False,
run4,best_a,540,539,3,0.0055658627087198514,5,False,
run4,best_b,540,539,0,0.0,5,False,
run4,best_a,541,540,3,0.005555555555555556,5,False,
run4,best_b,541,540,0,0.0,5,False,
run4,best_a,542,541,3,0.005545286506469501,5,False,
run4,best_b,542,541,0,0.0,5,False,
run4,best_a,543,542,3,0.005535055350553505,5,False,
run4,best_b,543,542,0,0.0,5,False,
run4,best_a,544,543,3,0.0055248618784530384,5,False,
run4,best_b,544,543,0,0.0,5,False,
run4,best_a,545,544,3,0.0055147058823529415,5,False,
run4,best_b,545,544,0,0.0,5,False,
run4,best_a,546,545,3,0.005504587155963303,5,False,
run4,best_b,546,545,0,0.0,5,False,
run4,best_a,547,546,3,0.005494505494505495,5,False,
run4,best_b,547,546,0,0.0,5,False,
run4,best_a,548,547,3,0.005484460694698354,5,False,
run4,best_b,548,547,0,0.0,5,False,
run4,best_a,549,548,3,0.005474452554744526,5,False,
run4,best_b,549,548,0,0.0,5,False,
run4,best_a,550,549,3,0.00546448087431694,5,False,
run4,best_b,550,549,0,0.0,5,False,
run4,best_a,551,550,3,0.005454545454545455,5,False,
run4,best_b,551,550,0,0.0,5,False,
run4,best_a,552,551,3,0.0054446460980036296,5,False,
run4,best_b,552,551,0,0.0,5,False,
run4,best_a,553,552,3,0.005434782608695652,5,False,
run4,best_b,553,552,0,0.0,5,False,
run4,best_a,554,553,3,0.0054249547920434,5,False,
run4,best_b,554,553,0,0.0,5,False,
run4,best_a,555,554,3,0.005415162454873646,5,False,
run4,best_b,555,554,0,0.0,5,False,
run4,best_a,556,555,3,0.005405405405405406,5,False,
run4,best_b,556,555,0,0.0,5,False,
run4,best_a,557,556,3,0.00539568345323741,5,False,
run4,best_b,557,556,0,0.0,5,False,
run4,best_a,558,557,3,0.005385996409335727,5,False,
run4,best_b,558,557,0,0.0,5,False,
run4,best_a,559,558,3,0.005376344086021506,5,False,
run4,best_b,559,558,0,0.0,5,False,
run4,best_a,560,559,3,0.005366726296958855,5,False,
run4,best_b,560,559,0,0.0,5,False,
run4,best_a,561,560,3,0.005357142857142857,5,False,
run4,best_b,561,560,0,0.0,5,False,
run4,best_a,562,561,3,0.0053475935828877,5,False,
run4,best_b,562,561,0,0.0,5,False,
run4,best_a,563,562,3,0.005338078291814947,5,False,
run4,best_b,563,562,0,0.0,5,False,
run4,best_a,564,563,3,0.0053285968028419185,5,False,
run4,best_b,564,563,0,0.0,5,False,
run4,best_a,565,564,3,0.005319148936170213,5,False,
run4,best_b,565,564,0,0.0,5,False,
run4,best_a,566,565,3,0.005309734513274336,5,False,
run4,best_b,566,565,0,0.0,5,False,
run4,best_a,567,566,3,0.00530035335689046,5,False,
run4,best_b,567,566,0,0.0,5,False,
run4,best_a,568,567,3,0.005291005291005291,5,False,
run4,best_b,568,567,0,0.0,5,False,
run4,best_a,569,568,3,0.00528169014084507,5,False,
run4,best_b,569,568,0,0.0,5,False,
run4,best_a,570,569,3,0.005272407732864675,5,False,
run4,best_b,570,569,0,0.0,5,False,
run4,best_a,571,570,3,0.005263157894736842,5,False,
run4,best_b,571,570,0,0.0,5,False,
run4,best_a,572,571,3,0.005253940455341506,5,False,
run4,best_b,572,571,0,0.0,5,False,
run4,best_a,573,572,3,0.005244755244755245,5,False,
run4,best_b,573,572,0,0.0,5,False,
run4,best_a,574,573,3,0.005235602094240838,5,False,
run4,best_b,574,573,0,0.0,5,False,
run4,best_a,575,574,3,0.005226480836236934,5,False,
run4,best_b,575,574,0,0.0,5,False,
run4,best_a,576,575,3,0.0052173913043478265,5,False,
run4,best_b,576,575,0,0.0,5,False,
run4,best_a,577,576,3,0.005208333333333333,5,False,
run4,best_b,577,576,0,0.0,5,False,
run4,best_a,578,577,3,0.005199306759098787,5,False,
run4,best_b,578,577,0,0.0,5,False,
run4,best_a,579,578,3,0.005190311418685121,5,False,
run4,best_b,579,578,0,0.0,5,False,
run4,best_a,580,579,3,0.0051813471502590676,5,False,
run4,best_b,580,579,0,0.0,5,False,
run4,best_a,581,580,3,0.005172413793103448,5,False,
run4,best_b,581,580,0,0.0,5,False,
run4,best_a,582,581,3,0.0051635111876075735,5,False,
run4,best_b,582,581,0,0.0,5,False,
run4,best_a,583,582,3,0.005154639175257732,5,False,
run4,best_b,583,582,0,0.0,5,False,
run4,best_a,584,583,3,0.005145797598627788,5,False,
run4,best_b,584,583,0,0.0,5,False,
run4,best_a,585,584,3,0.005136986301369863,5,False,
run4,best_b,585,584,0,0.0,5,False,
run4,best_a,586,585,3,0.005128205128205128,5,False,
run4,best_b,586,585,0,0.0,5,False,
run4,best_a,587,586,3,0.005119453924914676,5,False,
run4,best_b,587,586,0,0.0,5,False,
run4,best_a,588,587,3,0.005110732538330494,5,False,
run4,best_b,588,587,0,0.0,5,False,
run4,best_a,589,588,3,0.00510204081632653,5,False,
run4,best_b,589,588,0,0.0,5,False,
run4,best_a,590,589,3,0.0050933786078098476,5,False,
run4,best_b,590,589,0,0.0,5,False,
run4,best_a,591,590,3,0.005084745762711864,5,False,
run4,best_b,591,590,0,0.0,5,False,
run4,best_a,592,591,3,0.005076142131979695,5,False,
run4,best_b,592,591,0,0.0,5,False,
run4,best_a,593,592,3,0.005067567567567568,5,False,
run4,best_b,593,592,0,0.0,5,False,
run4,best_a,594,593,3,0.00505902192242833,5,False,
run4,best_b,594,593,0,0.0,5,False,
run4,best_a,595,594,3,0.005050505050505051,5,False,
run4,best_b,595,594,0,0.0,5,False,
run4,best_a,596,595,3,0.005042016806722689,5,False,
run4,best_b,596,595,0,0.0,5,False,
run4,best_a,597,596,3,0.0050335570469798654,5,False,
run4,best_b,597,596,0,0.0,5,False,
run4,best_a,598,597,3,0.005025125628140704,5,False,
run4,best_b,598,597,0,0.0,5,False,
run4,best_a,599,598,3,0.005016722408026756,5,False,
run4,best_b,599,598,0,0.0,5,False,
run4,best_a,600,599,3,0.005008347245409015,5,False,
run4,best_b,600,599,0,0.0,5,False,
run4,best_a,601,600,3,0.005,5,False,
run4,best_b,601,600,0,0.0,5,False,
run4,best_a,602,601,3,0.004991680532445923,5,False,
run4,best_b,602,601,0,0.0,5,False,
run4,best_a,603,602,3,0.0049833887043189366,5,False,
run4,best_b,603,602,0,0.0,5,False,
run4,best_a,604,603,3,0.004975124378109453,5,False,
run4,best_b,604,603,0,0.0,5,False,
run4,best_a,605,604,3,0.004966887417218543,5,False,
run4,best_b,605,604,0,0.0,5,False,
run4,best_a,606,605,3,0.0049586776859504135,5,False,
run4,best_b,606,605,0,0.0,5,False,
run4,best_a,607,606,3,0.0049504950495049506,5,False,
run4,best_b,607,606,0,0.0,5,False,
run4,best_a,608,607,3,0.004942339373970346,5,False,
run4,best_b,608,607,0,0.0,5,False,
run4,best_a,609,608,3,0.004934210526315789,5,False,
run4,best_b,609,608,0,0.0,5,False,
run4,best_a,610,609,3,0.0049261083743842365,5,False,
run4,best_b,610,609,0,0.0,5,False,
run4,best_a,611,610,3,0.004918032786885246,5,False,
run4,best_b,611,610,0,0.0,5,False,
run4,best_a,612,611,3,0.004909983633387889,5,False,
run4,best_b,612,611,0,0.0,5,False,
run4,best_a,613,612,3,0.004901960784313725,5,False,
run4,best_b,613,612,0,0.0,5,False,
run4,best_a,614,613,3,0.004893964110929853,5,False,
run4,best_b,614,613,0,0.0,5,False,
run4,best_a,615,614,3,0.004885993485342019,5,False,
run4,best_b,615,614,0,0.0,5,False,
run4,best_a,616,615,3,0.004878048780487805,5,False,
run4,best_b,616,615,0,0.0,5,False,
run4,best_a,617,616,3,0.00487012987012987,5,False,
run4,best_b,617,616,0,0.0,5,False,
run4,best_a,618,617,3,0.004862236628849271,5,False,
run4,best_b,618,617,0,0.0,5,False,
run4,best_a,619,618,3,0.0048543689320388345,5,False,
run4,best_b,619,618,0,0.0,5,False,
run4,best_a,620,619,3,0.004846526655896607,5,False,
run4,best_b,620,619,0,0.0,5,False,
run4,best_a,621,620,3,0.004838709677419355,5,False,
run4,best_b,621,620,0,0.0,5,False,
run4,best_a,622,621,3,0.004830917874396135,5,False,
run4,best_b,622,621,0,0.0,5,False,
run4,best_a,623,622,3,0.00482315112540193,5,False,
run4,best_b,623,622,0,0.0,5,False,
run4,best_a,624,623,3,0.004815409309791332,5,False,
run4,best_b,624,623,0,0.0,5,False,
run4,best_a,625,624,3,0.004807692307692308,5,False,
run4,best_b,625,624,0,0.0,5,False,
run4,best_a,626,625,3,0.0048,5,False,
run4,best_b,626,625,0,0.0,5,False,
run4,best_a,627,626,3,0.004792332268370607,5,False,
run4,best_b,627,626,0,0.0,5,False,
run4,best_a,628,627,3,0.004784688995215311,5,False,
run4,best_b,628,627,0,0.0,5,False,
run4,best_a,629,628,3,0.004777070063694267,5,False,
run4,best_b,629,628,0,0.0,5,False,
run4,best_a,630,629,3,0.0047694753577106515,5,False,
run4,best_b,630,629,0,0.0,5,False,
run4,best_a,631,630,3,0.004761904761904762,5,False,
run4,best_b,631,630,0,0.0,5,False,
run4,best_a,632,631,3,0.004754358161648178,5,False,
run4,best_b,632,631,0,0.0,5,False,
run4,best_a,633,632,3,0.004746835443037975,5,False,
run4,best_b,633,632,0,0.0,5,False,
run4,best_a,634,633,3,0.004739336492890996,5,False,
run4,best_b,634,633,0,0.0,5,False,
run4,best_a,635,634,3,0.00473186119873817,5,False,
run4,best_b,635,634,0,0.0,5,False,
run4,best_a,636,635,3,0.004724409448818898,5,False,
run4,best_b,636,635,0,0.0,5,False,
run4,best_a,637,636,3,0.0047169811320754715,5,False,
run4,best_b,637,636,0,0.0,5,False,
run4,best_a,638,637,3,0.004709576138147566,5,False,
run4,best_b,638,637,0,0.0,5,False,
run4,best_a,639,638,3,0.004702194357366771,5,False,
run4,best_b,639,638,0,0.0,5,False,
run4,best_a,640,639,3,0.004694835680751174,5,False,
run4,best_b,640,639,0,0.0,5,False,
run4,best_a,641,640,3,0.0046875,5,False,
run4,best_b,641,640,0,0.0,5,False,
run4,best_a,642,641,3,0.0046801872074883,5,False,
run4,best_b,642,641,0,0.0,5,False,
run4,best_a,643,642,3,0.004672897196261682,5,False,
run4,best_b,643,642,0,0.0,5,False,
run4,best_a,644,643,3,0.004665629860031105,5,False,
run4,best_b,644,643,0,0.0,5,False,
run4,best_a,645,644,3,0.004658385093167702,5,False,
run4,best_b,645,644,0,0.0,5,False,
run4,best_a,646,645,3,0.004651162790697674,5,False,
run4,best_b,646,645,0,0.0,5,False,
run4,best_a,647,646,3,0.0046439628482972135,5,False,
run4,best_b,647,646,0,0.0,5,False,
run4,best_a,648,647,3,0.00463678516228748,5,False,
run4,best_b,648,647,0,0.0,5,False,
run4,best_a,649,648,3,0.004629629629629629,5,False,
run4,best_b,649,648,0,0.0,5,False,
run4,best_a,650,649,3,0.004622496147919877,5,False,
run4,best_b,650,649,0,0.0,5,False,
run4,best_a,651,650,3,0.004615384615384616,5,False,
run4,best_b,651,650,0,0.0,5,False,
run4,best_a,652,651,3,0.004608294930875576,5,False,
run4,best_b,652,651,0,0.0,5,False,
run4,best_a,653,652,3,0.004601226993865031,5,False,
run4,best_b,653,652,0,0.0,5,False,
run4,best_a,654,653,3,0.004594180704441042,5,False,
run4,best_b,654,653,0,0.0,5,False,
run4,best_a,655,654,3,0.0045871559633027525,5,False,
run4,best_b,655,654,0,0.0,5,False,
run4,best_a,656,655,3,0.004580152671755725,5,False,
run4,best_b,656,655,0,0.0,5,False,
run4,best_a,657,656,3,0.004573170731707317,5,False,
run4,best_b,657,656,0,0.0,5,False,
run4,best_a,658,657,3,0.0045662100456621,5,False,
run4,best_b,658,657,0,0.0,5,False,
run4,best_a,659,658,3,0.004559270516717325,5,False,
run4,best_b,659,658,0,0.0,5,False,
run4,best_a,660,659,3,0.004552352048558422,5,False,
run4,best_b,660,659,0,0.0,5,False,
run4,best_a,661,660,3,0.004545454545454545,5,False,
run4,best_b,661,660,0,0.0,5,False,
run4,best_a,662,661,3,0.0045385779122541605,5,False,
run4,best_b,662,661,0,0.0,5,False,
run4,best_a,663,662,3,0.004531722054380665,5,False,
run4,best_b,663,662,0,0.0,5,False,
run4,best_a,664,663,3,0.004524886877828055,5,False,
run4,best_b,664,663,0,0.0,5,False,
run4,best_a,665,664,3,0.004518072289156626,5,False,
run4,best_b,665,664,0,0.0,5,False,
run4,best_a,666,665,3,0.004511278195488722,5,False,
run4,best_b,666,665,0,0.0,5,False,
run4,best_a,667,666,3,0.0045045045045045045,5,False,
run4,best_b,667,666,0,0.0,5,False,
run4,best_a,668,667,3,0.004497751124437781,5,False,
run4,best_b,668,667,0,0.0,5,False,
run4,best_a,669,668,3,0.004491017964071856,5,False,
run4,best_b,669,668,0,0.0,5,False,
run4,best_a,670,669,3,0.004484304932735426,5,False,
run4,best_b,670,669,0,0.0,5,False,
run4,best_a,671,670,3,0.004477611940298508,5,False,
run4,best_b,671,670,0,0.0,5,False,
run4,best_a,672,671,3,0.004470938897168405,5,False,
run4,best_b,672,671,0,0.0,5,False,
run4,best_a,673,672,3,0.004464285714285714,5,False,
run4,best_b,673,672,0,0.0,5,False,
run4,best_a,674,673,3,0.004457652303120356,5,False,
run4,best_b,674,673,0,0.0,5,False,
run4,best_a,675,674,3,0.004451038575667656,5,False,
run4,best_b,675,674,0,0.0,5,False,
run4,best_a,676,675,3,0.0044444444444444444,5,False,
run4,best_b,676,675,0,0.0,5,False,
run4,best_a,677,676,3,0.004437869822485207,5,False,
run4,best_b,677,676,0,0.0,5,False,
run4,best_a,678,677,3,0.004431314623338257,5,False,
run4,best_b,678,677,0,0.0,5,False,
run4,best_a,679,678,3,0.004424778761061947,5,False,
run4,best_b,679,678,0,0.0,5,False,
run4,best_a,680,679,3,0.004418262150220913,5,False,
run4,best_b,680,679,0,0.0,5,False,
run4,best_a,681,680,3,0.004411764705882353,5,False,
run4,best_b,681,680,0,0.0,5,False,
run4,best_a,682,681,3,0.004405286343612335,5,False,
run4,best_b,682,681,0,0.0,5,False,
run4,best_a,683,682,3,0.004398826979472141,5,False,
run4,best_b,683,682,0,0.0,5,False,
run4,best_a,684,683,3,0.004392386530014641,5,False,
run4,best_b,684,683,0,0.0,5,False,
run4,best_a,685,684,3,0.0043859649122807015,5,False,
run4,best_b,685,684,0,0.0,5,False,
run4,best_a,686,685,3,0.004379562043795621,5,False,
run4,best_b,686,685,0,0.0,5,False,
run4,best_a,687,686,3,0.004373177842565598,5,False,
run4,best_b,687,686,0,0.0,5,False,
run4,best_a,688,687,3,0.004366812227074236,5,False,
run4,best_b,688,687,0,0.0,5,False,
run4,best_a,689,688,3,0.00436046511627907,5,False,
run4,best_b,689,688,0,0.0,5,False,
run4,best_a,690,689,3,0.0043541364296081275,5,False,
run4,best_b,690,689,0,0.0,5,False,
run4,best_a,691,690,3,0.004347826086956522,5,False,
run4,best_b,691,690,0,0.0,5,False,
run4,best_a,692,691,3,0.004341534008683068,5,False,
run4,best_b,692,691,0,0.0,5,False,
run4,best_a,693,692,3,0.004335260115606936,5,False,
run4,best_b,693,692,0,0.0,5,False,
run4,best_a,694,693,3,0.004329004329004329,5,False,
run4,best_b,694,693,0,0.0,5,False,
run4,best_a,695,694,3,0.004322766570605188,5,False,
run4,best_b,695,694,0,0.0,5,False,
run4,best_a,696,695,3,0.004316546762589928,5,False,
run4,best_b,696,695,0,0.0,5,False,
run4,best_a,697,696,3,0.004310344827586207,5,False,
run4,best_b,697,696,0,0.0,5,False,
run4,best_a,698,697,3,0.00430416068866571,5,False,
run4,best_b,698,697,0,0.0,5,False,
run4,best_a,699,698,3,0.004297994269340974,5,False,
run4,best_b,699,698,0,0.0,5,False,
run4,best_a,700,699,3,0.004291845493562232,5,False,
run4,best_b,700,699,0,0.0,5,False,
run4,best_a,701,700,3,0.004285714285714286,5,False,
run4,best_b,701,700,0,0.0,5,False,
run4,best_a,702,701,3,0.0042796005706134095,5,False,
run4,best_b,702,701,0,0.0,5,False,
run4,best_a,703,702,3,0.004273504273504274,5,False,
run4,best_b,703,702,0,0.0,5,False,
run4,best_a,704,703,3,0.004267425320056899,5,False,
run4,best_b,704,703,0,0.0,5,False,
run4,best_a,705,704,3,0.004261363636363636,5,False,
run4,best_b,705,704,0,0.0,5,False,
run4,best_a,706,705,3,0.00425531914893617,5,False,
run4,best_b,706,705,0,0.0,5,False,
run4,best_a,707,706,3,0.00424929178470255,5,False,
run4,best_b,707,706,0,0.0,5,False,
run4,best_a,708,707,3,0.004243281471004243,5,False,
run4,best_b,708,707,0,0.0,5,False,
run4,best_a,709,708,3,0.00423728813559322,5,False,
run4,best_b,709,708,0,0.0,5,False,
run4,best_a,710,709,3,0.004231311706629055,5,False,
run4,best_b,710,709,0,0.0,5,False,
run4,best_a,711,710,3,0.004225352112676056,5,False,
run4,best_b,711,710,0,0.0,5,False,
run4,best_a,712,711,3,0.004219409282700422,5,False,
run4,best_b,712,711,0,0.0,5,False,
run4,best_a,713,712,3,0.004213483146067416,5,False,
run4,best_b,713,712,0,0.0,5,False,
run4,best_a,714,713,3,0.004207573632538569,5,False,
run4,best_b,714,713,0,0.0,5,False,
run4,best_a,715,714,3,0.004201680672268907,5,False,
run4,best_b,715,714,0,0.0,5,False,
run4,best_a,716,715,3,0.004195804195804196,5,False,
run4,best_b,716,715,0,0.0,5,False,
run4,best_a,717,716,3,0.004189944134078212,5,False,
run4,best_b,717,716,0,0.0,5,False,
run4,best_a,718,717,3,0.0041841004184100415,5,False,
run4,best_b,718,717,0,0.0,5,False,
run4,best_a,719,718,3,0.004178272980501393,5,False,
run4,best_b,719,718,0,0.0,5,False,
run4,best_a,720,719,3,0.004172461752433936,5,False,
run4,best_b,720,719,0,0.0,5,False,
run4,best_a,721,720,3,0.004166666666666667,5,False,
run4,best_b,721,720,0,0.0,5,False,
run4,best_a,722,721,3,0.004160887656033287,5,False,
run4,best_b,722,721,0,0.0,5,False,
run4,best_a,723,722,3,0.004155124653739612,5,False,
run4,best_b,723,722,0,0.0,5,False,
run4,best_a,724,723,3,0.004149377593360996,5,False,
run4,best_b,724,723,0,0.0,5,False,
run4,best_a,725,724,3,0.004143646408839779,5,False,
run4,best_b,725,724,0,0.0,5,False,
run4,best_a,726,725,3,0.004137931034482759,5,False,
run4,best_b,726,725,0,0.0,5,False,
run4,best_a,727,726,3,0.004132231404958678,5,False,
run4,best_b,727,726,0,0.0,5,False,
run4,best_a,728,727,3,0.0041265474552957355,5,False,
run4,best_b,728,727,0,0.0,5,False,
run4,best_a,729,728,3,0.004120879120879121,5,False,
run4,best_b,729,728,0,0.0,5,False,
run4,best_a,730,729,3,0.00411522633744856,5,False,
run4,best_b,730,729,0,0.0,5,False,
run4,best_a,731,730,3,0.00410958904109589,5,False,
run4,best_b,731,730,0,0.0,5,False,
run4,best_a,732,731,3,0.004103967168262654,5,False,
run4,best_b,732,731,0,0.0,5,False,
run4,best_a,733,732,3,0.004098360655737705,5,False,
run4,best_b,733,732,0,0.0,5,False,
run4,best_a,734,733,3,0.004092769440654843,5,False,
run4,best_b,734,733,0,0.0,5,False,
run4,best_a,735,734,3,0.004087193460490463,5,False,
run4,best_b,735,734,0,0.0,5,False,
run4,best_a,736,735,3,0.004081632653061225,5,False,
run4,best_b,736,735,0,0.0,5,False,
run4,best_a,737,736,3,0.004076086956521739,5,False,
run4,best_b,737,736,0,0.0,5,False,
run4,best_a,738,737,2,0.0027137042062415195,5,False,
run4,best_b,738,737,0,0.0,5,False,
run4,best_a,739,738,2,0.0027100271002710027,5,False,
run4,best_b,739,738,0,0.0,5,False,
run4,best_a,740,739,2,0.0027063599458728013,5,False,
run4,best_b,740,739,0,0.0,5,False,
run4,best_a,741,740,2,0.002702702702702703,5,False,
run4,best_b,741,740,0,0.0,5,False,
run4,best_a,742,741,2,0.002699055330634278,5,False,
run4,best_b,742,741,0,0.0,5,False,
run4,best_a,743,742,2,0.0026954177897574125,5,False,
run4,best_b,743,742,0,0.0,5,False,
run4,best_a,744,743,2,0.0026917900403768506,5,False,
run4,best_b,744,743,0,0.0,5,False,
run4,best_a,745,744,2,0.002688172043010753,5,False,
run4,best_b,745,744,0,0.0,5,False,
run4,best_a,746,745,2,0.0026845637583892616,5,False,
run4,best_b,746,745,0,0.0,5,False,
run4,best_a,747,746,2,0.002680965147453083,5,False,
run4,best_b,747,746,0,0.0,5,False,
run4,best_a,748,747,2,0.002677376171352075,5,False,
run4,best_b,748,747,0,0.0,5,False,
run4,best_a,749,748,2,0.00267379679144385,5,False,
run4,best_b,749,748,0,0.0,5,False,
run4,best_a,750,749,2,0.0026702269692923898,5,False,
run4,best_b,750,749,0,0.0,5,False,
run4,best_a,751,750,2,0.0026666666666666666,5,False,
run4,best_b,751,750,0,0.0,5,False,
run4,best_a,752,751,2,0.002663115845539281,5,False,
run4,best_b,752,751,0,0.0,5,False,
run4,best_a,753,752,2,0.0026595744680851063,5,False,
run4,best_b,753,752,0,0.0,5,False,
run4,best_a,754,753,2,0.0026560424966799467,5,False,
run4,best_b,754,753,0,0.0,5,False,
run4,best_a,755,754,2,0.002652519893899204,5,False,
run4,best_b,755,754,0,0.0,5,False,
run4,best_a,756,755,2,0.0026490066225165563,5,False,
run4,best_b,756,755,0,0.0,5,False,
run4,best_a,757,756,2,0.0026455026455026454,5,False,
run4,best_b,757,756,0,0.0,5,False,
run4,best_a,758,757,2,0.002642007926023778,5,False,
run4,best_b,758,757,0,0.0,5,False,
run4,best_a,759,758,2,0.002638522427440633,5,False,
run4,best_b,759,758,0,0.0,5,False,
run4,best_a,760,759,2,0.002635046113306983,5,False,
run4,best_b,760,759,0,0.0,5,False,
run4,best_a,761,760,2,0.002631578947368421,5,False,
run4,best_b,761,760,0,0.0,5,False,
run4,best_a,762,761,2,0.002628120893561104,5,False,
run4,best_b,762,761,0,0.0,5,False,
run4,best_a,763,762,2,0.0026246719160104987,5,False,
run4,best_b,763,762,0,0.0,5,False,
run4,best_a,764,763,2,0.002621231979030144,5,False,
run4,best_b,764,763,0,0.0,5,False,
run4,best_a,765,764,2,0.002617801047120419,5,False,
run4,best_b,765,764,0,0.0,5,False,
run4,best_a,766,765,2,0.00261437908496732,5,False,
run4,best_b,766,765,0,0.0,5,False,
run4,best_a,767,766,2,0.0026109660574412533,5,False,
run4,best_b,767,766,0,0.0,5,False,
run4,best_a,768,767,2,0.002607561929595828,5,False,
run4,best_b,768,767,0,0.0,5,False,
run4,best_a,769,768,2,0.0026041666666666665,5,False,
run4,best_b,769,768,0,0.0,5,False,
run4,best_a,770,769,2,0.002600780234070221,5,False,
run4,best_b,770,769,0,0.0,5,False,
run4,best_a,771,770,2,0.0025974025974025974,5,False,
run4,best_b,771,770,0,0.0,5,False,
run4,best_a,772,771,2,0.0025940337224383916,5,False,
run4,best_b,772,771,0,0.0,5,False,
run4,best_a,773,772,2,0.0025906735751295338,5,False,
run4,best_b,773,772,0,0.0,5,False,
run4,best_a,774,773,2,0.00258732212160414,5,False,
run4,best_b,774,773,0,0.0,5,False,
run4,best_a,775,774,2,0.002583979328165375,5,False,
run4,best_b,775,774,0,0.0,5,False,
run4,best_a,776,775,2,0.0025806451612903226,5,False,
run4,best_b,776,775,0,0.0,5,False,
run4,best_a,777,776,2,0.002577319587628866,5,False,
run4,best_b,777,776,0,0.0,5,False,
run4,best_a,778,777,2,0.002574002574002574,5,False,
run4,best_b,778,777,0,0.0,5,False,
run4,best_a,779,778,2,0.002570694087403599,5,False,
run4,best_b,779,778,0,0.0,5,False,
run4,best_a,780,779,2,0.0025673940949935813,5,False,
run4,best_b,780,779,0,0.0,5,False,
run4,best_a,781,780,2,0.002564102564102564,5,False,
run4,best_b,781,780,0,0.0,5,False,
run4,best_a,782,781,2,0.002560819462227913,5,False,
run4,best_b,782,781,0,0.0,5,False,
run4,best_a,783,782,2,0.0025575447570332483,5,False,
run4,best_b,783,782,0,0.0,5,False,
run4,best_a,784,783,2,0.002554278416347382,5,False,
run4,best_b,784,783,0,0.0,5,False,
run4,best_a,785,784,2,0.002551020408163265,5,False,
run4,best_b,785,784,0,0.0,5,False,
run4,best_a,786,785,2,0.0025477707006369425,5,False,
run4,best_b,786,785,0,0.0,5,False,
run4,best_a,787,786,2,0.002544529262086514,5,False,
run4,best_b,787,786,0,0.0,5,False,
run4,best_a,788,787,2,0.0025412960609911056,5,False,
run4,best_b,788,787,0,0.0,5,False,
run4,best_a,789,788,2,0.0025380710659898475,5,False,
run4,best_b,789,788,0,0.0,5,False,
run4,best_a,790,789,2,0.0025348542458808617,5,False,
run4,best_b,790,789,0,0.0,5,False,
run4,best_a,791,790,2,0.002531645569620253,5,False,
run4,best_b,791,790,0,0.0,5,False,
run4,best_a,792,791,2,0.0025284450063211127,5,False,
run4,best_b,792,791,0,0.0,5,False,
run4,best_a,793,792,2,0.0025252525252525255,5,False,
run4,best_b,793,792,0,0.0,5,False,
run4,best_a,794,793,2,0.0025220680958385876,5,False,
run4,best_b,794,793,0,0.0,5,False,
run4,best_a,795,794,2,0.0025188916876574307,5,False,
run4,best_b,795,794,0,0.0,5,False,
run4,best_a,796,795,2,0.0025157232704402514,5,False,
run4,best_b,796,795,0,0.0,5,False,
run4,best_a,797,796,2,0.002512562814070352,5,False,
run4,best_b,797,796,0,0.0,5,False,
run4,best_a,798,797,2,0.002509410288582183,5,False,
run4,best_b,798,797,0,0.0,5,False,
run4,best_a,799,798,2,0.002506265664160401,5,False,
run4,best_b,799,798,0,0.0,5,False,
run4,best_a,800,799,2,0.0025031289111389237,5,False,
run4,best_b,800,799,0,0.0,5,False,
run4,best_a,801,800,2,0.0025,5,False,
run4,best_b,801,800,0,0.0,5,False,
run4,best_a,802,801,2,0.0024968789013732834,5,False,
run4,best_b,802,801,0,0.0,5,False,
run4,best_a,803,802,2,0.0024937655860349127,5,False,
run4,best_b,803,802,0,0.0,5,False,
run4,best_a,804,803,2,0.0024906600249066002,5,False,
run4,best_b,804,803,0,0.0,5,False,
run4,best_a,805,804,2,0.0024875621890547263,5,False,
run4,best_b,805,804,0,0.0,5,False,
run4,best_a,806,805,2,0.002484472049689441,5,False,
run4,best_b,806,805,0,0.0,5,False,
run4,best_a,807,806,2,0.0024813895781637717,5,False,
run4,best_b,807,806,0,0.0,5,False,
run4,best_a,808,807,2,0.0024783147459727386,5,False,
run4,best_b,808,807,0,0.0,5,False,
run4,best_a,809,808,2,0.0024752475247524753,5,False,
run4,best_b,809,808,0,0.0,5,False,
run4,best_a,810,809,2,0.002472187886279357,5,False,
run4,best_b,810,809,0,0.0,5,False,
run4,best_a,811,810,2,0.0024691358024691358,5,False,
run4,best_b,811,810,0,0.0,5,False,
